0 73691.2

0.021014 147448

0.042028 221301

0.063042 295283

0.084056 369423

0.10507 443754

0.126084 518308

0.147098 593115

0.168112 668207

0.189126 743617

0.21014 819376

0.231154 895516

0.252168 972070

0.273182 1.04907e+06

0.294196 1.12655e+06

0.31521 1.20454e+06

0.336224 1.28307e+06

0.357238 1.36218e+06

0.378252 1.44191e+06

0.399266 1.52227e+06

0.42028 1.60332e+06

0.441294 1.68507e+06

0.462308 1.76758e+06

0.483322 1.85086e+06

0.504336 1.93496e+06

0.52535 2.0199e+06

0.546364 2.10573e+06

0.567378 2.19248e+06

0.588392 2.28019e+06

0.609406 2.36888e+06

0.63042 2.4586e+06

0.651434 2.54938e+06

0.672448 2.64126e+06

0.693462 2.73427e+06

0.714476 2.82845e+06

0.73549 2.92383e+06

0.756504 3.02045e+06

0.777518 3.11835e+06

0.798532 3.21756e+06

0.819546 3.31812e+06

0.84056 3.42006e+06

0.861574 3.52342e+06

0.882588 3.62823e+06

0.903602 3.73454e+06

0.924616 3.84236e+06

0.94563 3.95174e+06

0.966644 4.06271e+06

0.987658 4.1753e+06

1.00867 4.28955e+06

1.02969 4.40549e+06

1.0507 4.52313e+06

1.07171 4.64253e+06

1.09273 4.76369e+06

1.11374 4.88666e+06

1.13476 5.01145e+06

1.15577 5.13809e+06

1.17678 5.26659e+06

1.1978 5.39698e+06

1.21881 5.52928e+06

1.23983 5.6635e+06

1.26084 5.79966e+06

1.28185 5.93775e+06

1.30287 6.07779e+06

1.32388 6.21979e+06

1.3449 6.36373e+06

1.36591 6.50961e+06

1.38692 6.65743e+06

1.40794 6.80718e+06

1.42895 6.95882e+06

1.44997 7.11234e+06

1.47098 7.2677e+06

1.49199 7.42488e+06

1.51301 7.58382e+06

1.53402 7.74447e+06

1.55504 7.90678e+06

1.57605 8.07068e+06

1.59706 8.23609e+06

1.61808 8.40293e+06

1.63909 8.57111e+06

1.66011 8.74052e+06

1.68112 8.91104e+06

1.70213 9.08255e+06

1.72315 9.25491e+06

1.74416 9.42796e+06

1.76518 9.60154e+06

1.78619 9.77547e+06

1.8072 9.94955e+06

1.82822 1.01236e+07

1.84923 1.02973e+07

1.87025 1.04706e+07

1.89126 1.0643e+07

1.91227 1.08144e+07

1.93329 1.09844e+07

1.9543 1.11528e+07

1.97532 1.13191e+07

1.99633 1.14832e+07

2.01734 1.16444e+07

2.03836 1.18026e+07

2.05937 1.19573e+07

2.08039 1.21079e+07

2.1014 1.22542e+07

2.12241 1.23956e+07

2.14343 1.25317e+07

2.16444 1.26619e+07

2.18546 1.27856e+07

2.20647 1.29025e+07

2.22748 1.30119e+07

2.2485 1.31132e+07

2.26951 1.32059e+07

2.29053 1.32895e+07

2.31154 1.33632e+07

2.33255 1.34265e+07

2.35357 1.34788e+07

2.37458 1.35196e+07

2.3956 1.35482e+07

2.41661 1.3564e+07

2.43762 1.35665e+07

2.45864 1.35552e+07

2.47965 1.35294e+07

2.50067 1.34888e+07

2.52168 1.34329e+07

2.54269 1.33611e+07

2.56371 1.32733e+07

2.58472 1.31689e+07

2.60574 1.30478e+07

2.62675 1.29097e+07

2.64776 1.27545e+07

2.66878 1.25821e+07

2.68979 1.23924e+07

2.71081 1.21857e+07

2.73182 1.1962e+07

2.75283 1.17215e+07

2.77385 1.14646e+07

2.79486 1.11919e+07

2.81588 1.09036e+07

2.83689 1.06006e+07

2.8579 1.02835e+07

2.87892 9.9532e+06

2.89993 9.61052e+06

2.92095 9.2565e+06

2.94196 8.89225e+06

2.96297 8.51892e+06

2.98399 8.13779e+06

3.005 7.75017e+06

3.02602 7.35744e+06

3.04703 6.96106e+06

3.06804 6.56252e+06

3.08906 6.16333e+06

3.11007 5.76506e+06

3.13109 5.36927e+06

3.1521 4.97753e+06

3.17311 4.59143e+06

3.19413 4.21249e+06

3.21514 3.84226e+06

3.23616 3.48222e+06

3.25717 3.1338e+06

3.27818 2.79839e+06

3.2992 2.4773e+06

3.32021 2.17177e+06

3.34123 1.88296e+06

3.36224 1.61194e+06

3.38325 1.35968e+06

3.40427 1.12705e+06

3.42528 914848

3.4463 723728

3.46731 554260

3.48832 406906

3.50934 282020

3.53035 179854

3.55137 100556

3.57238 44176.5

3.59339 10670.5

3.61441 -100

3.63542 -100

3.65644 -100

3.67745 -100

3.69846 -100

3.71948 -100

3.74049 -100

3.76151 -100

3.78252 -100

3.80353 -100

3.82455 -100

3.84556 -100

3.86658 -100

3.88759 -100

3.9086 -100

3.92962 -100

3.95063 -100

3.97165 -100

3.99266 -100

4.01367 -100

4.03469 -100

4.0557 -100

4.07672 -100

4.09773 -100

4.11874 -100

4.13976 -100

4.16077 -100

4.18179 -100

4.2028 -100

4.22381 -100

4.24483 -100

4.26584 -100

4.28686 -100

4.30787 -100

4.32888 -100

4.3499 -100

4.37091 -100

4.39193 -100

4.41294 -100

4.43395 -100

4.45497 -100

4.47598 -100

4.497 -100

4.51801 -100

4.53902 -100

4.56004 -100

4.58105 -100

4.60207 -100

4.62308 -100

4.64409 -100

4.66511 -100

4.68612 -100

4.70714 -100

4.72815 -100

4.74916 -100

4.77018 -100

4.79119 -100

4.81221 -100

4.83322 -100

4.85423 -100

4.87525 -100

4.89626 -100

4.91728 -100

4.93829 -100

4.9593 -100

4.98032 -100

5.00133 -100

5.02235 -100

5.04336 -100

5.06437 -100

5.08539 -100

5.1064 -100

5.12742 -100

5.14843 -100

5.16944 -100

5.19046 -100

5.21147 -100

5.23249 -100

5.2535 -100

5.27451 -100

5.29553 -100

5.31654 -100

5.33756 195457

5.35857 158096

5.37958 125115

5.4006 96298.1

5.42161 71437.1

5.44263 50335.5

5.46364 32805.6

5.48465 18668.8

5.50567 7754.42

5.52668 -100

5.5477 -100

5.56871 -100

5.58972 -100

5.61074 -100

5.63175 -100

5.65277 -100

5.67378 -100

5.69479 -100

5.71581 -100

5.73682 -100

5.75784 -100

5.77885 -100

5.79986 -100

5.82088 -100

5.84189 -100

5.86291 -100

5.88392 -100

5.90493 -100

5.92595 -100

5.94696 -100

5.96798 -100

5.98899 -100

6.01 -100

6.03102 -100

6.05203 -100

6.07305 -100

6.09406 -100

6.11507 -100

6.13609 -100

6.1571 -100

6.17812 -100

6.19913 -100

6.22014 -100

6.24116 -100

6.26217 -100

6.28319 -100

