-100 101832 201691 299472 395170 488781 580301 669728 757058 842291 925423 1.00645e+06 1.08538e+06 1.16221e+06 1.23693e+06 1.30955e+06 1.38007e+06 1.44849e+06 1.5148e+06 1.57901e+06 1.64113e+06 1.70115e+06 1.75907e+06 1.8149e+06 1.86864e+06 1.92029e+06 1.96985e+06 2.01732e+06 2.06271e+06 2.10602e+06 2.14725e+06 2.1864e+06 2.22347e+06 2.25848e+06 2.29141e+06 2.32227e+06 2.35107e+06 2.3778e+06 2.40246e+06 2.42507e+06 2.44561e+06 2.4641e+06 2.48053e+06 2.4949e+06 2.50722e+06 2.51748e+06 2.52569e+06 2.53185e+06 2.53595e+06 2.538e+06 2.538e+06 2.53595e+06 2.53185e+06 2.52569e+06 2.51748e+06 2.50722e+06 2.4949e+06 2.48053e+06 2.4641e+06 2.44561e+06 2.42507e+06 2.40246e+06 2.3778e+06 2.35107e+06 2.32227e+06 2.29141e+06 2.25848e+06 2.22347e+06 2.1864e+06 2.14725e+06 2.10602e+06 2.06271e+06 2.01732e+06 1.96985e+06 1.92029e+06 1.86864e+06 1.8149e+06 1.75907e+06 1.70115e+06 1.64113e+06 1.57901e+06 1.5148e+06 1.44849e+06 1.38007e+06 1.30955e+06 1.23693e+06 1.16221e+06 1.08538e+06 1.00645e+06 925423 842291 757058 669728 580301 488781 395170 299472 201691 101832 -100 
-100 113228 224218 332867 439171 543128 644736 743994 840900 935454 1.02766e+06 1.11751e+06 1.205e+06 1.29015e+06 1.37295e+06 1.45341e+06 1.53151e+06 1.60728e+06 1.6807e+06 1.75179e+06 1.82054e+06 1.88696e+06 1.95104e+06 2.0128e+06 2.07224e+06 2.12936e+06 2.18416e+06 2.23665e+06 2.28683e+06 2.3347e+06 2.38026e+06 2.42353e+06 2.4645e+06 2.50317e+06 2.53955e+06 2.57365e+06 2.60545e+06 2.63498e+06 2.66222e+06 2.68718e+06 2.70987e+06 2.73028e+06 2.74843e+06 2.76429e+06 2.77789e+06 2.78922e+06 2.79829e+06 2.80509e+06 2.80962e+06 2.81188e+06 2.81188e+06 2.80962e+06 2.80509e+06 2.79829e+06 2.78922e+06 2.77789e+06 2.76429e+06 2.74843e+06 2.73028e+06 2.70987e+06 2.68718e+06 2.66222e+06 2.63498e+06 2.60545e+06 2.57365e+06 2.53955e+06 2.50317e+06 2.4645e+06 2.42353e+06 2.38026e+06 2.3347e+06 2.28683e+06 2.23665e+06 2.18416e+06 2.12936e+06 2.07224e+06 2.0128e+06 1.95104e+06 1.88696e+06 1.82054e+06 1.75179e+06 1.6807e+06 1.60728e+06 1.53151e+06 1.45341e+06 1.37295e+06 1.29015e+06 1.205e+06 1.11751e+06 1.02766e+06 935454 840900 743994 644736 543128 439171 332867 224218 113228 -100 
-100 125158 247796 367812 485205 599974 712118 821640 928539 1.03282e+06 1.13447e+06 1.23352e+06 1.32994e+06 1.42376e+06 1.51497e+06 1.60357e+06 1.68957e+06 1.77298e+06 1.85379e+06 1.93201e+06 2.00766e+06 2.08072e+06 2.1512e+06 2.21912e+06 2.28447e+06 2.34726e+06 2.4075e+06 2.46518e+06 2.52032e+06 2.57292e+06 2.62297e+06 2.6705e+06 2.7155e+06 2.75797e+06 2.79792e+06 2.83536e+06 2.87028e+06 2.90269e+06 2.9326e+06 2.96e+06 2.9849e+06 3.00731e+06 3.02722e+06 3.04463e+06 3.05956e+06 3.07199e+06 3.08194e+06 3.0894e+06 3.09437e+06 3.09686e+06 3.09686e+06 3.09437e+06 3.0894e+06 3.08194e+06 3.07199e+06 3.05956e+06 3.04463e+06 3.02722e+06 3.00731e+06 2.9849e+06 2.96e+06 2.9326e+06 2.90269e+06 2.87028e+06 2.83536e+06 2.79792e+06 2.75797e+06 2.7155e+06 2.6705e+06 2.62297e+06 2.57292e+06 2.52032e+06 2.46518e+06 2.4075e+06 2.34726e+06 2.28447e+06 2.21912e+06 2.1512e+06 2.08072e+06 2.00766e+06 1.93201e+06 1.85379e+06 1.77298e+06 1.68957e+06 1.60357e+06 1.51497e+06 1.42376e+06 1.32994e+06 1.23352e+06 1.13447e+06 1.03282e+06 928539 821640 712118 599974 485205 367812 247796 125158 -100 
-100 137675 272527 404457 533465 659554 782725 902983 1.02033e+06 1.13477e+06 1.2463e+06 1.35494e+06 1.46069e+06 1.56354e+06 1.66352e+06 1.76062e+06 1.85484e+06 1.94621e+06 2.03471e+06 2.12036e+06 2.20317e+06 2.28314e+06 2.36028e+06 2.43459e+06 2.50609e+06 2.57477e+06 2.64065e+06 2.70373e+06 2.76401e+06 2.82151e+06 2.87623e+06 2.92817e+06 2.97734e+06 3.02375e+06 3.0674e+06 3.1083e+06 3.14645e+06 3.18186e+06 3.21452e+06 3.24445e+06 3.27164e+06 3.29611e+06 3.31785e+06 3.33687e+06 3.35316e+06 3.36674e+06 3.3776e+06 3.38574e+06 3.39117e+06 3.39388e+06 3.39388e+06 3.39117e+06 3.38574e+06 3.3776e+06 3.36674e+06 3.35316e+06 3.33687e+06 3.31785e+06 3.29611e+06 3.27164e+06 3.24445e+06 3.21452e+06 3.18186e+06 3.14645e+06 3.1083e+06 3.0674e+06 3.02375e+06 2.97734e+06 2.92817e+06 2.87623e+06 2.82151e+06 2.76401e+06 2.70373e+06 2.64065e+06 2.57477e+06 2.50609e+06 2.43459e+06 2.36028e+06 2.28314e+06 2.20317e+06 2.12036e+06 2.03471e+06 1.94621e+06 1.85484e+06 1.76062e+06 1.66352e+06 1.56354e+06 1.46069e+06 1.35494e+06 1.2463e+06 1.13477e+06 1.02033e+06 902983 782725 659554 533465 404457 272527 137675 -100 
-100 150832 298515 442953 584150 722111 856841 988346 1.11663e+06 1.24171e+06 1.36358e+06 1.48225e+06 1.59773e+06 1.71003e+06 1.81916e+06 1.92512e+06 2.02793e+06 2.12759e+06 2.22412e+06 2.31751e+06 2.40779e+06 2.49495e+06 2.57901e+06 2.65998e+06 2.73786e+06 2.81267e+06 2.88441e+06 2.95309e+06 3.01873e+06 3.08132e+06 3.14087e+06 3.1974e+06 3.25091e+06 3.3014e+06 3.34889e+06 3.39338e+06 3.43487e+06 3.47337e+06 3.5089e+06 3.54144e+06 3.57101e+06 3.59761e+06 3.62125e+06 3.64192e+06 3.65964e+06 3.6744e+06 3.6862e+06 3.69505e+06 3.70096e+06 3.70391e+06 3.70391e+06 3.70096e+06 3.69505e+06 3.6862e+06 3.6744e+06 3.65964e+06 3.64192e+06 3.62125e+06 3.59761e+06 3.57101e+06 3.54144e+06 3.5089e+06 3.47337e+06 3.43487e+06 3.39338e+06 3.34889e+06 3.3014e+06 3.25091e+06 3.1974e+06 3.14087e+06 3.08132e+06 3.01873e+06 2.95309e+06 2.88441e+06 2.81267e+06 2.73786e+06 2.65998e+06 2.57901e+06 2.49495e+06 2.40779e+06 2.31751e+06 2.22412e+06 2.12759e+06 2.02793e+06 1.92512e+06 1.81916e+06 1.71003e+06 1.59773e+06 1.48225e+06 1.36358e+06 1.24171e+06 1.11663e+06 988346 856841 722111 584150 442953 298515 150832 -100 
-100 164682 325865 483455 637461 787891 934753 1.07806e+06 1.21781e+06 1.35403e+06 1.48673e+06 1.6159e+06 1.74157e+06 1.86375e+06 1.98245e+06 2.09768e+06 2.20945e+06 2.31777e+06 2.42266e+06 2.52413e+06 2.62219e+06 2.71685e+06 2.80812e+06 2.89602e+06 2.98056e+06 3.06174e+06 3.13958e+06 3.21409e+06 3.28528e+06 3.35316e+06 3.41774e+06 3.47903e+06 3.53704e+06 3.59178e+06 3.64325e+06 3.69146e+06 3.73642e+06 3.77815e+06 3.81663e+06 3.85189e+06 3.88393e+06 3.91274e+06 3.93834e+06 3.96074e+06 3.97992e+06 3.99591e+06 4.00869e+06 4.01828e+06 4.02467e+06 4.02786e+06 4.02786e+06 4.02467e+06 4.01828e+06 4.00869e+06 3.99591e+06 3.97992e+06 3.96074e+06 3.93834e+06 3.91274e+06 3.88393e+06 3.85189e+06 3.81663e+06 3.77815e+06 3.73642e+06 3.69146e+06 3.64325e+06 3.59178e+06 3.53704e+06 3.47903e+06 3.41774e+06 3.35316e+06 3.28528e+06 3.21409e+06 3.13958e+06 3.06174e+06 2.98056e+06 2.89602e+06 2.80812e+06 2.71685e+06 2.62219e+06 2.52413e+06 2.42266e+06 2.31777e+06 2.20945e+06 2.09768e+06 1.98245e+06 1.86375e+06 1.74157e+06 1.6159e+06 1.48673e+06 1.35403e+06 1.21781e+06 1.07806e+06 934753 787891 637461 483455 325865 164682 -100 
-100 179281 354684 526120 693601 857140 1.01675e+06 1.17245e+06 1.32424e+06 1.47215e+06 1.61619e+06 1.75637e+06 1.89271e+06 2.02523e+06 2.15394e+06 2.27885e+06 2.39999e+06 2.51736e+06 2.63099e+06 2.74088e+06 2.84706e+06 2.94954e+06 3.04833e+06 3.14345e+06 3.23492e+06 3.32274e+06 3.40693e+06 3.4875e+06 3.56448e+06 3.63786e+06 3.70766e+06 3.7739e+06 3.83659e+06 3.89573e+06 3.95133e+06 4.00341e+06 4.05198e+06 4.09704e+06 4.13861e+06 4.17668e+06 4.21127e+06 4.24238e+06 4.27002e+06 4.29419e+06 4.31491e+06 4.33216e+06 4.34596e+06 4.35631e+06 4.36321e+06 4.36665e+06 4.36665e+06 4.36321e+06 4.35631e+06 4.34596e+06 4.33216e+06 4.31491e+06 4.29419e+06 4.27002e+06 4.24238e+06 4.21127e+06 4.17668e+06 4.13861e+06 4.09704e+06 4.05198e+06 4.00341e+06 3.95133e+06 3.89573e+06 3.83659e+06 3.7739e+06 3.70766e+06 3.63786e+06 3.56448e+06 3.4875e+06 3.40693e+06 3.32274e+06 3.23492e+06 3.14345e+06 3.04833e+06 2.94954e+06 2.84706e+06 2.74088e+06 2.63099e+06 2.51736e+06 2.39999e+06 2.27885e+06 2.15394e+06 2.02523e+06 1.89271e+06 1.75637e+06 1.61619e+06 1.47215e+06 1.32424e+06 1.17245e+06 1.01675e+06 857140 693601 526120 354684 179281 -100 
-100 194683 385077 571100 752768 930101 1.10312e+06 1.27183e+06 1.43627e+06 1.59645e+06 1.75239e+06 1.90411e+06 2.05164e+06 2.19498e+06 2.33416e+06 2.46921e+06 2.60014e+06 2.72697e+06 2.84972e+06 2.96841e+06 3.08307e+06 3.1937e+06 3.30033e+06 3.40298e+06 3.50166e+06 3.59639e+06 3.68719e+06 3.77408e+06 3.85707e+06 3.93617e+06 4.01141e+06 4.08279e+06 4.15033e+06 4.21405e+06 4.27395e+06 4.33005e+06 4.38236e+06 4.43088e+06 4.47564e+06 4.51663e+06 4.55387e+06 4.58736e+06 4.61712e+06 4.64314e+06 4.66543e+06 4.684e+06 4.69886e+06 4.70999e+06 4.71742e+06 4.72113e+06 4.72113e+06 4.71742e+06 4.70999e+06 4.69886e+06 4.684e+06 4.66543e+06 4.64314e+06 4.61712e+06 4.58736e+06 4.55387e+06 4.51663e+06 4.47564e+06 4.43088e+06 4.38236e+06 4.33005e+06 4.27395e+06 4.21405e+06 4.15033e+06 4.08279e+06 4.01141e+06 3.93617e+06 3.85707e+06 3.77408e+06 3.68719e+06 3.59639e+06 3.50166e+06 3.40298e+06 3.30033e+06 3.1937e+06 3.08307e+06 2.96841e+06 2.84972e+06 2.72697e+06 2.60014e+06 2.46921e+06 2.33416e+06 2.19498e+06 2.05164e+06 1.90411e+06 1.75239e+06 1.59645e+06 1.43627e+06 1.27183e+06 1.10312e+06 930101 752768 571100 385077 194683 -100 
-100 210940 417147 618545 815156 1.00701e+06 1.19412e+06 1.37653e+06 1.55425e+06 1.72731e+06 1.89574e+06 2.05956e+06 2.21879e+06 2.37348e+06 2.52363e+06 2.66928e+06 2.81044e+06 2.94716e+06 3.07944e+06 3.20732e+06 3.33081e+06 3.44995e+06 3.56475e+06 3.67525e+06 3.78145e+06 3.88338e+06 3.98106e+06 4.07451e+06 4.16376e+06 4.24881e+06 4.32969e+06 4.40642e+06 4.47901e+06 4.54748e+06 4.61184e+06 4.6721e+06 4.72829e+06 4.78041e+06 4.82848e+06 4.8725e+06 4.91249e+06 4.94845e+06 4.9804e+06 5.00833e+06 5.03226e+06 5.0522e+06 5.06814e+06 5.0801e+06 5.08807e+06 5.09205e+06 5.09205e+06 5.08807e+06 5.0801e+06 5.06814e+06 5.0522e+06 5.03226e+06 5.00833e+06 4.9804e+06 4.94845e+06 4.91249e+06 4.8725e+06 4.82848e+06 4.78041e+06 4.72829e+06 4.6721e+06 4.61184e+06 4.54748e+06 4.47901e+06 4.40642e+06 4.32969e+06 4.24881e+06 4.16376e+06 4.07451e+06 3.98106e+06 3.88338e+06 3.78145e+06 3.67525e+06 3.56475e+06 3.44995e+06 3.33081e+06 3.20732e+06 3.07944e+06 2.94716e+06 2.81044e+06 2.66928e+06 2.52363e+06 2.37348e+06 2.21879e+06 2.05956e+06 1.89574e+06 1.72731e+06 1.55425e+06 1.37653e+06 1.19412e+06 1.00701e+06 815156 618545 417147 210940 -100 
-100 228103 450990 668594 880946 1.08808e+06 1.29002e+06 1.48682e+06 1.67849e+06 1.86507e+06 2.04659e+06 2.2231e+06 2.39461e+06 2.56116e+06 2.72279e+06 2.87952e+06 3.03139e+06 3.17843e+06 3.32067e+06 3.45813e+06 3.59085e+06 3.71885e+06 3.84217e+06 3.96083e+06 4.07486e+06 4.18428e+06 4.28912e+06 4.3894e+06 4.48515e+06 4.57638e+06 4.66313e+06 4.74541e+06 4.82324e+06 4.89664e+06 4.96562e+06 5.03021e+06 5.09043e+06 5.14627e+06 5.19777e+06 5.24493e+06 5.28777e+06 5.32629e+06 5.3605e+06 5.39042e+06 5.41605e+06 5.4374e+06 5.45447e+06 5.46727e+06 5.47581e+06 5.48007e+06 5.48007e+06 5.47581e+06 5.46727e+06 5.45447e+06 5.4374e+06 5.41605e+06 5.39042e+06 5.3605e+06 5.32629e+06 5.28777e+06 5.24493e+06 5.19777e+06 5.14627e+06 5.09043e+06 5.03021e+06 4.96562e+06 4.89664e+06 4.82324e+06 4.74541e+06 4.66313e+06 4.57638e+06 4.48515e+06 4.3894e+06 4.28912e+06 4.18428e+06 4.07486e+06 3.96083e+06 3.84217e+06 3.71885e+06 3.59085e+06 3.45813e+06 3.32067e+06 3.17843e+06 3.03139e+06 2.87952e+06 2.72279e+06 2.56116e+06 2.39461e+06 2.2231e+06 2.04659e+06 1.86507e+06 1.67849e+06 1.48682e+06 1.29002e+06 1.08808e+06 880946 668594 450990 228103 -100 
-100 246215 486692 721372 950296 1.17351e+06 1.39104e+06 1.60295e+06 1.80926e+06 2.01003e+06 2.20528e+06 2.39507e+06 2.57944e+06 2.75841e+06 2.93204e+06 3.10036e+06 3.2634e+06 3.42122e+06 3.57383e+06 3.72129e+06 3.86362e+06 4.00086e+06 4.13305e+06 4.26021e+06 4.38237e+06 4.49958e+06 4.61186e+06 4.71923e+06 4.82173e+06 4.91939e+06 5.01222e+06 5.10025e+06 5.18351e+06 5.26202e+06 5.3358e+06 5.40487e+06 5.46925e+06 5.52896e+06 5.58401e+06 5.63442e+06 5.6802e+06 5.72137e+06 5.75793e+06 5.7899e+06 5.81729e+06 5.8401e+06 5.85834e+06 5.87202e+06 5.88113e+06 5.88569e+06 5.88569e+06 5.88113e+06 5.87202e+06 5.85834e+06 5.8401e+06 5.81729e+06 5.7899e+06 5.75793e+06 5.72137e+06 5.6802e+06 5.63442e+06 5.58401e+06 5.52896e+06 5.46925e+06 5.40487e+06 5.3358e+06 5.26202e+06 5.18351e+06 5.10025e+06 5.01222e+06 4.91939e+06 4.82173e+06 4.71923e+06 4.61186e+06 4.49958e+06 4.38237e+06 4.26021e+06 4.13305e+06 4.00086e+06 3.86362e+06 3.72129e+06 3.57383e+06 3.42122e+06 3.2634e+06 3.10036e+06 2.93204e+06 2.75841e+06 2.57944e+06 2.39507e+06 2.20528e+06 2.01003e+06 1.80926e+06 1.60295e+06 1.39104e+06 1.17351e+06 950296 721372 486692 246215 -100 
-100 265315 524325 776983 1.02334e+06 1.26345e+06 1.49736e+06 1.72512e+06 1.94679e+06 2.16242e+06 2.37206e+06 2.57575e+06 2.77355e+06 2.96551e+06 3.15166e+06 3.33207e+06 3.50677e+06 3.67582e+06 3.83925e+06 3.99711e+06 4.14945e+06 4.29629e+06 4.43769e+06 4.57369e+06 4.70431e+06 4.8296e+06 4.94959e+06 5.06432e+06 5.17382e+06 5.27813e+06 5.37726e+06 5.47126e+06 5.56014e+06 5.64394e+06 5.72268e+06 5.79639e+06 5.86508e+06 5.92877e+06 5.98749e+06 6.04126e+06 6.09009e+06 6.13399e+06 6.17298e+06 6.20706e+06 6.23626e+06 6.26058e+06 6.28003e+06 6.29461e+06 6.30433e+06 6.30918e+06 6.30918e+06 6.30433e+06 6.29461e+06 6.28003e+06 6.26058e+06 6.23626e+06 6.20706e+06 6.17298e+06 6.13399e+06 6.09009e+06 6.04126e+06 5.98749e+06 5.92877e+06 5.86508e+06 5.79639e+06 5.72268e+06 5.64394e+06 5.56014e+06 5.47126e+06 5.37726e+06 5.27813e+06 5.17382e+06 5.06432e+06 4.94959e+06 4.8296e+06 4.70431e+06 4.57369e+06 4.43769e+06 4.29629e+06 4.14945e+06 3.99711e+06 3.83925e+06 3.67582e+06 3.50677e+06 3.33207e+06 3.15166e+06 2.96551e+06 2.77355e+06 2.57575e+06 2.37206e+06 2.16242e+06 1.94679e+06 1.72512e+06 1.49736e+06 1.26345e+06 1.02334e+06 776983 524325 265315 -100 
